Date,Open,High,Low,Close,Volume
22/07/2019,2981.93,2990.71,2976.65,2985.03,3003.72
23/07/2019,2994.74,3005.90,2988.56,3005.47,3313.66
24/07/2019,2998.77,3019.59,2996.82,3019.56,3428.98
25/07/2019,3016.26,3016.31,2997.24,3003.67,3645.27
26/07/2019,3013.25,3027.98,3012.59,3025.86,3257.59
29/07/2019,3024.47,3025.61,3014.30,3020.97,3203.71
30/07/2019,3007.66,3017.19,3000.94,3013.18,3634.33
31/07/2019,3016.22,3017.40,2958.08,2980.38,4623.43
01/08/2019,2980.32,3013.59,2945.23,2953.56,4762.30
02/08/2019,2943.90,2945.50,2914.11,2932.05,3874.66
05/08/2019,2898.07,2898.07,2822.12,2844.74,4513.73
06/08/2019,2861.18,2884.40,2847.42,2881.77,4154.24
07/08/2019,2858.65,2892.17,2825.71,2883.98,4491.75
08/08/2019,2896.21,2938.72,2894.47,2938.09,4106.37
09/08/2019,2930.51,2935.75,2900.15,2918.65,3350.64
12/08/2019,2907.07,2907.58,2873.14,2882.70,2851.63
13/08/2019,2880.72,2943.31,2877.05,2926.32,3853.60
14/08/2019,2894.15,2894.15,2839.64,2840.60,4312.53
15/08/2019,2846.20,2856.67,2825.51,2847.60,4038.00
16/08/2019,2864.74,2893.63,2864.74,2888.68,3498.15
19/08/2019,2913.48,2931.00,2913.48,2923.65,3212.88
20/08/2019,2919.01,2923.63,2899.60,2900.51,3066.30
21/08/2019,2922.04,2928.73,2917.91,2924.43,3011.19
22/08/2019,2930.94,2939.08,2904.51,2922.95,2890.88
23/08/2019,2911.07,2927.01,2834.97,2847.11,3937.30
26/08/2019,2866.70,2879.27,2856.00,2878.38,2857.60
27/08/2019,2893.14,2898.79,2860.59,2869.16,3533.63
28/08/2019,2861.28,2890.03,2853.05,2887.94,3097.42
29/08/2019,2910.37,2930.50,2905.67,2924.58,3176.19
30/08/2019,2937.09,2940.43,2913.32,2926.46,3008.45
03/09/2019,2909.01,2914.39,2891.85,2906.27,3426.79
04/09/2019,2924.67,2938.84,2921.86,2937.78,3163.26
05/09/2019,2960.60,2985.86,2960.60,2976.00,3890.70
06/09/2019,2980.33,2985.03,2972.51,2978.71,3208.28
09/09/2019,2988.43,2989.43,2969.39,2978.43,4002.89
10/09/2019,2971.01,2979.39,2957.01,2979.39,4390.77
11/09/2019,2981.41,3000.93,2975.31,3000.93,3927.55
12/09/2019,3009.08,3020.74,3000.92,3009.57,3791.86
13/09/2019,3012.21,3017.33,3002.90,3007.39,3520.06
16/09/2019,2996.41,3002.19,2990.67,2997.96,4274.64
17/09/2019,2995.67,3006.21,2993.73,3005.70,3671.84
18/09/2019,3001.50,3007.83,2978.57,3006.73,3435.54
19/09/2019,3010.36,3021.99,3003.16,3006.79,3251.29
20/09/2019,3008.42,3016.37,2984.68,2992.07,6094.74
23/09/2019,2983.50,2999.15,2982.23,2991.78,3186.59
24/09/2019,3002.43,3007.98,2957.73,2966.60,3868.16
25/09/2019,2968.35,2989.82,2952.86,2984.87,3318.87
26/09/2019,2985.73,2987.28,2963.71,2977.62,3077.24
27/09/2019,2985.47,2987.31,2945.53,2961.79,3243.65
30/09/2019,2967.07,2983.85,2967.07,2976.74,3247.61
01/10/2019,2983.69,2992.53,2938.70,2940.25,3558.04
02/10/2019,2924.78,2924.78,2874.93,2887.61,3912.52
03/10/2019,2885.38,2911.13,2855.94,2910.63,3503.64
04/10/2019,2918.56,2953.74,2918.56,2952.01,2990.83
07/10/2019,2944.23,2959.75,2935.68,2938.79,2940.14
08/10/2019,2920.40,2925.47,2892.66,2893.06,3356.45
09/10/2019,2911.10,2929.32,2907.41,2919.40,2726.82
10/10/2019,2918.55,2948.46,2917.12,2938.13,3217.25
11/10/2019,2963.07,2993.28,2963.07,2970.27,3580.46
14/10/2019,2965.81,2972.84,2962.94,2966.15,2557.02
15/10/2019,2973.61,3003.28,2973.61,2995.68,3340.74
16/10/2019,2989.68,2997.54,2985.20,2989.69,3222.57
17/10/2019,3000.77,3008.29,2991.79,2997.95,3115.96
18/10/2019,2996.84,3000.00,2976.31,2986.20,3264.29
21/10/2019,2996.48,3007.33,2995.35,3006.72,3271.62
22/10/2019,3010.73,3014.57,2995.04,2995.99,3523.89
23/10/2019,2994.01,3004.78,2991.21,3004.52,3392.87
24/10/2019,3014.78,3016.07,3000.42,3010.29,3692.60
25/10/2019,3003.32,3027.39,3001.94,3022.55,3370.37
28/10/2019,3032.12,3044.08,3032.12,3039.42,3521.23
29/10/2019,3035.39,3047.87,3034.81,3036.89,3589.93
30/10/2019,3039.74,3050.10,3025.96,3046.77,3776.03
31/10/2019,3046.90,3046.90,3023.19,3037.56,4139.28
01/11/2019,3050.72,3066.95,3050.72,3066.91,3930.20
04/11/2019,3078.96,3085.20,3074.87,3078.27,4146.85
05/11/2019,3080.80,3083.95,3072.15,3074.62,4486.13
06/11/2019,3075.10,3078.34,3065.89,3076.78,4458.19
07/11/2019,3087.02,3097.77,3080.23,3085.18,4144.64
08/11/2019,3081.25,3093.09,3073.58,3093.08,3499.15
11/11/2019,3080.33,3088.33,3075.82,3087.01,3035.53
12/11/2019,3089.28,3102.61,3084.73,3091.84,3466.01
13/11/2019,3084.18,3098.06,3078.80,3094.04,3509.28
14/11/2019,3090.75,3098.20,3083.26,3096.63,3276.07
15/11/2019,3107.92,3120.46,3104.60,3120.46,3335.65
18/11/2019,3117.91,3124.17,3112.06,3122.03,3436.69
19/11/2019,3127.45,3127.64,3113.47,3120.18,3590.07
20/11/2019,3114.66,3118.97,3091.41,3108.46,4034.89
21/11/2019,3108.49,3110.11,3094.55,3103.54,3720.56
22/11/2019,3111.41,3112.87,3099.26,3110.29,3226.78
25/11/2019,3117.44,3133.83,3117.44,3133.64,3511.53
26/11/2019,3134.85,3142.69,3131.00,3140.52,4595.59
27/11/2019,3145.49,3154.26,3143.41,3153.63,3033.09
29/11/2019,3147.18,3150.30,3139.34,3140.98,1743.02
02/12/2019,3143.85,3144.31,3110.78,3113.87,3268.74
03/12/2019,3087.41,3094.97,3070.33,3093.20,3653.39
04/12/2019,3103.50,3119.38,3102.53,3112.76,3695.03
05/12/2019,3119.21,3119.45,3103.76,3117.43,3355.75
06/12/2019,3134.62,3150.60,3134.62,3145.91,3479.48
09/12/2019,3141.86,3148.87,3135.46,3135.96,3345.99
10/12/2019,3135.36,3142.12,3126.09,3132.52,3343.79
11/12/2019,3135.75,3143.98,3133.21,3141.63,3252.54
12/12/2019,3141.23,3176.28,3138.47,3168.57,3990.69
13/12/2019,3166.65,3182.68,3156.51,3168.80,3736.87
16/12/2019,3183.63,3197.71,3183.63,3191.45,4051.79
17/12/2019,3195.40,3198.22,3191.03,3192.52,3837.54
18/12/2019,3195.21,3198.48,3191.14,3191.14,4014.08
19/12/2019,3192.32,3205.48,3192.32,3205.37,3720.45
20/12/2019,3223.33,3225.65,3216.03,3221.22,6454.27
23/12/2019,3226.05,3227.78,3222.30,3224.01,3060.61
24/12/2019,3225.45,3226.43,3220.51,3223.38,1296.54
26/12/2019,3227.20,3240.08,3227.20,3239.91,2160.68
27/12/2019,3247.23,3247.93,3234.37,3240.02,2428.67
30/12/2019,3240.09,3240.92,3216.57,3221.29,3013.29
31/12/2019,3215.18,3231.72,3212.03,3230.78,2893.81
02/01/2020,3244.67,3258.14,3235.53,3257.85,3458.25
03/01/2020,3226.36,3246.15,3222.34,3234.85,3461.29
06/01/2020,3217.55,3246.84,3214.64,3246.28,3674.07
07/01/2020,3241.86,3244.91,3232.43,3237.18,3420.38
08/01/2020,3238.59,3267.07,3236.67,3253.05,3720.89
09/01/2020,3266.03,3275.58,3263.67,3274.70,3638.39
10/01/2020,3281.81,3282.99,3260.86,3265.35,3212.97
13/01/2020,3271.13,3288.13,3268.43,3288.13,3456.38
14/01/2020,3285.35,3294.25,3277.19,3283.15,3665.13
15/01/2020,3282.27,3298.66,3280.69,3289.29,3716.84
16/01/2020,3302.97,3317.11,3302.82,3316.81,3535.08
17/01/2020,3323.66,3329.88,3318.86,3329.62,3698.17
21/01/2020,3321.03,3329.79,3316.61,3320.79,4105.34
22/01/2020,3330.02,3337.77,3320.04,3321.75,3619.85
23/01/2020,3315.77,3326.88,3301.87,3325.54,3764.86
24/01/2020,3333.10,3333.18,3281.53,3295.47,3707.13
27/01/2020,3247.16,3258.85,3234.50,3243.63,3823.10
28/01/2020,3255.35,3285.78,3253.22,3276.24,3526.72
29/01/2020,3289.46,3293.47,3271.89,3273.40,3584.50
30/01/2020,3256.45,3285.91,3242.80,3283.66,3787.25
31/01/2020,3282.33,3282.33,3214.68,3225.52,4527.83
03/02/2020,3235.66,3268.44,3235.66,3248.92,3757.91
04/02/2020,3280.61,3306.92,3280.61,3297.59,3995.32
05/02/2020,3324.91,3337.58,3313.75,3334.69,4117.73
06/02/2020,3344.92,3347.96,3334.39,3345.78,3868.37
07/02/2020,3335.54,3341.42,3322.12,3327.71,3730.65
10/02/2020,3318.28,3352.26,3317.77,3352.09,3450.35
11/02/2020,3365.87,3375.63,3352.72,3357.75,3760.55
12/02/2020,3370.50,3381.47,3369.72,3379.45,3926.38
13/02/2020,3365.90,3385.09,3360.52,3373.94,3498.24
14/02/2020,3378.08,3380.69,3366.15,3380.16,3398.04
18/02/2020,3369.04,3375.01,3355.61,3370.29,3746.72
19/02/2020,3380.39,3393.52,3378.83,3386.15,3600.15
20/02/2020,3380.45,3389.15,3341.02,3373.23,4007.32
21/02/2020,3360.50,3360.76,3328.45,3337.75,3899.27
24/02/2020,3257.61,3259.81,3214.65,3225.89,4842.96
25/02/2020,3238.94,3246.99,3118.77,3128.21,5591.51
26/02/2020,3139.90,3182.51,3108.99,3116.39,5478.11
27/02/2020,3062.54,3097.07,2977.39,2978.76,7058.84
28/02/2020,2916.90,2959.72,2855.84,2954.22,8563.85
02/03/2020,2974.28,3090.96,2945.19,3090.23,6376.40
03/03/2020,3096.46,3136.72,2976.63,3003.37,6355.94
04/03/2020,3045.75,3130.97,3034.38,3130.12,5035.48
05/03/2020,3075.70,3083.04,2999.83,3023.94,5575.55
06/03/2020,2954.20,2985.93,2901.54,2972.37,6552.14
09/03/2020,2863.89,2863.89,2734.43,2746.56,8423.05
10/03/2020,2813.48,2882.59,2734.00,2882.23,7635.96
11/03/2020,2825.60,2825.60,2707.22,2741.38,7374.11
12/03/2020,2630.86,2660.95,2478.86,2480.64,8829.38
13/03/2020,2569.99,2711.33,2492.37,2711.02,8258.67
16/03/2020,2508.59,2562.98,2380.94,2386.13,7781.54
17/03/2020,2425.66,2553.93,2367.04,2529.19,8358.50
18/03/2020,2436.50,2453.57,2280.52,2398.10,8755.78
19/03/2020,2393.48,2466.97,2319.78,2409.39,7946.71
20/03/2020,2431.94,2453.01,2295.56,2304.92,9044.69
23/03/2020,2290.71,2300.73,2191.86,2237.40,7402.18
24/03/2020,2344.44,2449.71,2344.44,2447.33,7547.35
25/03/2020,2457.77,2571.42,2407.53,2475.56,8285.67
26/03/2020,2501.29,2637.01,2500.72,2630.07,7753.16
27/03/2020,2555.87,2615.91,2520.02,2541.47,6194.33
30/03/2020,2558.98,2631.80,2545.28,2626.65,5746.22
31/03/2020,2614.69,2641.39,2571.15,2584.59,6568.29
01/04/2020,2498.08,2522.75,2447.49,2470.50,5947.90
02/04/2020,2458.54,2533.22,2455.79,2526.90,6454.99
03/04/2020,2514.92,2538.18,2459.96,2488.65,6087.19
06/04/2020,2578.28,2676.85,2574.57,2663.68,6391.86
07/04/2020,2738.65,2756.89,2657.67,2659.41,7040.72
08/04/2020,2685.00,2760.75,2663.30,2749.98,5856.37
09/04/2020,2776.99,2818.57,2762.36,2789.82,7880.14
13/04/2020,2782.46,2782.46,2721.17,2761.63,5274.31
14/04/2020,2805.10,2851.85,2805.10,2846.06,5567.40
15/04/2020,2795.64,2801.88,2761.54,2783.36,5203.39
16/04/2020,2799.34,2806.51,2764.32,2799.55,5179.99
17/04/2020,2842.43,2879.22,2830.88,2874.56,5792.14
20/04/2020,2845.62,2868.98,2820.43,2823.16,5220.16
21/04/2020,2784.81,2785.54,2727.10,2736.56,5075.83
22/04/2020,2787.89,2815.10,2775.95,2799.31,5049.66
23/04/2020,2810.42,2844.90,2794.26,2797.80,5756.52
24/04/2020,2812.64,2842.71,2791.76,2836.74,5374.48
27/04/2020,2854.65,2887.72,2852.89,2878.48,5194.26
28/04/2020,2909.96,2921.15,2860.71,2863.39,5672.88
29/04/2020,2918.46,2954.86,2912.16,2939.51,6620.14
30/04/2020,2930.91,2930.91,2892.47,2912.43,6523.12
01/05/2020,2869.09,2869.09,2821.61,2830.71,4753.16
04/05/2020,2815.01,2844.24,2797.85,2842.74,4723.14
05/05/2020,2868.88,2898.23,2863.55,2868.44,5129.59
06/05/2020,2883.14,2891.11,2847.65,2848.42,4861.92
07/05/2020,2878.26,2901.92,2876.48,2881.19,5164.64
08/05/2020,2908.83,2932.16,2902.88,2929.80,4857.16
11/05/2020,2915.46,2944.25,2903.44,2930.19,4807.32
12/05/2020,2939.50,2945.82,2869.59,2870.12,5107.71
13/05/2020,2865.86,2874.14,2793.15,2820.00,6143.13
14/05/2020,2794.54,2852.80,2766.64,2852.50,5641.92
15/05/2020,2829.95,2865.01,2816.78,2863.70,5477.04
18/05/2020,2913.86,2968.09,2913.86,2953.91,6364.29
19/05/2020,2948.59,2964.21,2922.35,2922.94,4969.33
20/05/2020,2953.63,2980.29,2953.63,2971.61,4992.97
21/05/2020,2969.95,2978.50,2938.57,2948.51,4966.94
22/05/2020,2948.05,2956.76,2933.59,2955.45,3952.80
26/05/2020,3004.08,3021.72,2988.17,2991.77,5837.06
27/05/2020,3015.65,3036.25,2969.75,3036.13,6371.23
28/05/2020,3046.61,3068.67,3023.40,3029.73,5402.67
29/05/2020,3025.17,3049.17,2998.61,3044.31,7275.08
01/06/2020,3038.78,3062.18,3031.54,3055.73,4673.41
02/06/2020,3064.78,3081.07,3051.64,3080.82,5187.23
03/06/2020,3098.90,3130.94,3098.90,3122.87,5989.56
04/06/2020,3111.56,3128.91,3090.41,3112.35,6428.13
05/06/2020,3163.84,3211.72,3163.84,3193.93,8617.59
08/06/2020,3199.92,3233.13,3196.00,3232.39,8437.38
09/06/2020,3213.32,3222.71,3193.11,3207.18,6382.62
10/06/2020,3213.42,3223.27,3181.49,3190.14,6570.84
11/06/2020,3123.53,3123.53,2999.49,3002.10,7018.89
12/06/2020,3071.04,3088.42,2984.47,3041.31,5832.25
15/06/2020,2993.76,3079.76,2965.66,3066.59,5740.66
16/06/2020,3131.00,3153.45,3076.06,3124.74,5829.24
17/06/2020,3136.13,3141.16,3108.03,3113.49,4549.39
18/06/2020,3101.64,3120.00,3093.51,3115.34,4429.03
19/06/2020,3140.29,3155.53,3083.11,3097.74,8327.78
22/06/2020,3094.42,3120.92,3079.39,3117.86,4665.38
23/06/2020,3138.70,3154.90,3127.12,3131.29,4704.83
24/06/2020,3114.40,3115.01,3032.13,3050.33,5587.20
25/06/2020,3046.60,3086.25,3024.01,3083.76,4815.42
26/06/2020,3073.20,3073.73,3004.63,3009.05,8098.12
29/06/2020,3018.59,3053.89,2999.74,3053.24,4462.77
30/06/2020,3050.20,3111.51,3047.83,3100.29,4696.28
01/07/2020,3105.92,3128.44,3101.17,3115.86,4443.13
02/07/2020,3143.64,3165.81,3124.52,3130.01,4190.83
06/07/2020,3155.29,3182.59,3155.29,3179.72,4736.45
07/07/2020,3166.44,3184.15,3142.93,3145.32,4563.70
08/07/2020,3153.07,3171.80,3136.53,3169.94,4927.70
09/07/2020,3176.17,3179.78,3115.70,3152.05,4829.02
10/07/2020,3152.47,3186.82,3136.22,3185.04,4515.34
13/07/2020,3205.08,3235.32,3149.43,3155.22,4890.78
14/07/2020,3141.11,3200.95,3127.66,3197.52,4476.17
15/07/2020,3225.98,3238.28,3200.76,3226.56,4669.76
16/07/2020,3208.36,3220.39,3198.59,3215.57,3961.23
17/07/2020,3224.21,3233.52,3205.65,3224.73,3993.83
20/07/2020,3224.29,3258.61,3215.16,3251.84,3971.20
21/07/2020,3268.52,3277.29,3247.77,3257.30,4547.96
22/07/2020,3254.86,3279.32,3253.10,3276.02,4255.19
23/07/2020,3271.64,3279.99,3222.66,3235.66,4290.46
24/07/2020,3218.58,3227.26,3200.05,3215.63,3894.90
27/07/2020,3219.84,3241.43,3214.25,3239.41,3963.91
28/07/2020,3234.27,3243.72,3216.17,3218.44,4027.89
29/07/2020,3227.22,3264.74,3227.22,3258.44,4676.30
30/07/2020,3231.76,3250.92,3204.13,3246.22,4254.01
31/07/2020,3270.45,3272.17,3220.26,3271.12,5117.26
03/08/2020,3288.26,3302.73,3284.53,3294.61,4643.64
04/08/2020,3289.92,3306.84,3286.37,3306.51,4621.67
05/08/2020,3317.37,3330.77,3317.37,3327.77,4732.22
06/08/2020,3323.17,3351.03,3318.14,3349.16,4267.49
07/08/2020,3340.05,3352.54,3328.72,3351.28,4104.86
10/08/2020,3356.04,3363.29,3335.44,3360.47,4318.57
11/08/2020,3370.34,3381.01,3326.44,3333.69,5087.65
12/08/2020,3355.46,3387.89,3355.46,3380.35,3768.56
13/08/2020,3372.95,3387.24,3363.35,3373.43,3648.81
14/08/2020,3368.66,3378.51,3361.64,3372.85,3193.40
17/08/2020,3380.86,3387.59,3379.22,3381.99,3671.29
18/08/2020,3387.04,3395.06,3370.15,3389.78,3881.31
19/08/2020,3392.51,3399.54,3369.66,3374.85,3884.48
20/08/2020,3360.48,3390.80,3354.69,3385.51,3642.85
21/08/2020,3386.01,3399.96,3379.31,3397.16,3705.42
24/08/2020,3418.09,3432.09,3413.13,3431.28,3728.69
25/08/2020,3435.95,3444.21,3425.84,3443.62,3619.30
26/08/2020,3449.97,3481.07,3444.15,3478.73,3754.36
27/08/2020,3485.14,3501.38,3468.35,3484.55,3929.56
28/08/2020,3494.69,3509.23,3484.32,3508.01,3855.88
31/08/2020,3509.73,3514.77,3493.25,3500.31,4342.29
01/09/2020,3507.44,3528.03,3494.60,3526.65,4083.11
02/09/2020,3543.76,3588.11,3535.23,3580.84,4285.19
03/09/2020,3564.74,3564.85,3427.41,3455.06,4898.68
04/09/2020,3453.60,3479.15,3349.63,3426.96,4431.44
08/09/2020,3371.88,3379.97,3329.27,3331.84,4665.60
09/09/2020,3369.82,3424.77,3366.84,3398.96,3920.83
10/09/2020,3412.56,3425.55,3329.25,3339.19,4192.25
11/09/2020,3352.70,3368.95,3310.47,3340.97,3704.45
14/09/2020,3363.56,3402.93,3363.56,3383.54,3832.13
15/09/2020,3407.73,3419.48,3389.25,3401.20,4051.46
16/09/2020,3411.23,3428.92,3384.45,3385.49,4710.03
17/09/2020,3346.86,3375.17,3328.82,3357.01,4371.94
18/09/2020,3357.38,3362.27,3292.40,3319.47,7068.70
21/09/2020,3285.57,3285.57,3229.10,3281.06,4828.35
22/09/2020,3295.75,3320.31,3270.95,3315.57,3963.30
23/09/2020,3320.11,3323.35,3232.57,3236.92,4364.50
24/09/2020,3226.14,3278.70,3209.45,3246.59,4599.47
25/09/2020,3236.66,3306.88,3228.44,3298.46,3792.22
28/09/2020,3333.90,3360.74,3332.91,3351.60,3946.06
29/09/2020,3350.92,3357.92,3327.54,3335.47,3651.88
30/09/2020,3341.21,3393.56,3340.47,3363.00,4722.53
01/10/2020,3385.87,3397.18,3361.39,3380.80,4070.53
02/10/2020,3338.94,3369.10,3323.69,3348.42,3961.55
05/10/2020,3367.27,3409.57,3367.27,3408.60,3686.92
06/10/2020,3408.74,3431.56,3354.54,3360.97,4443.38
07/10/2020,3384.56,3426.26,3384.56,3419.44,3807.83
08/10/2020,3434.28,3447.28,3428.15,3446.83,3856.19
09/10/2020,3459.67,3482.34,3458.07,3477.14,3939.06
12/10/2020,3500.02,3549.85,3499.61,3534.22,3428.97
13/10/2020,3534.01,3534.01,3500.86,3511.93,3605.15
14/10/2020,3515.47,3527.94,3480.55,3488.67,3840.63
15/10/2020,3453.72,3489.08,3440.89,3483.34,3717.64
16/10/2020,3493.50,3515.76,3480.45,3483.81,4675.89
19/10/2020,3493.66,3502.42,3419.93,3426.92,4086.20
20/10/2020,3439.38,3476.93,3435.65,3443.12,3901.26
21/10/2020,3439.91,3464.86,3433.06,3435.56,4097.75
22/10/2020,3438.50,3460.53,3415.34,3453.49,4163.63
23/10/2020,3464.90,3466.46,3440.45,3465.39,3646.57
26/10/2020,3441.42,3441.42,3364.86,3400.97,3988.08
27/10/2020,3403.15,3409.51,3388.71,3390.68,3946.99
28/10/2020,3342.48,3342.48,3268.89,3271.03,5129.86
29/10/2020,3277.17,3341.05,3259.82,3310.11,4903.07
30/10/2020,3293.59,3304.93,3233.94,3269.96,4840.45
02/11/2020,3296.20,3330.14,3279.74,3310.24,4310.59
03/11/2020,3336.25,3389.49,3336.25,3369.16,4220.07
04/11/2020,3406.46,3486.25,3405.17,3443.44,4783.04
05/11/2020,3485.74,3529.05,3485.74,3510.45,4841.19
06/11/2020,3508.34,3521.58,3484.34,3509.44,4833.95
09/11/2020,3583.04,3645.99,3547.48,3550.50,8556.61
10/11/2020,3543.26,3557.22,3511.91,3545.53,6024.23
11/11/2020,3563.22,3581.16,3557.00,3572.66,4609.97
12/11/2020,3562.67,3569.02,3518.58,3537.01,4890.12
13/11/2020,3552.57,3593.66,3552.57,3585.15,4709.67
16/11/2020,3600.16,3628.51,3600.16,3626.91,5281.98
17/11/2020,3610.31,3623.11,3588.68,3609.53,4799.57
18/11/2020,3612.09,3619.09,3567.33,3567.79,5274.45
19/11/2020,3559.41,3585.22,3543.84,3581.87,4347.20
20/11/2020,3579.31,3581.23,3556.85,3557.54,4218.97
23/11/2020,3566.82,3589.81,3552.77,3577.59,5036.29
24/11/2020,3594.52,3642.31,3594.52,3635.41,6267.57
25/11/2020,3635.50,3635.50,3617.76,3629.65,4902.56
27/11/2020,3638.55,3644.31,3629.33,3638.35,2778.45
30/11/2020,3634.18,3634.18,3594.39,3621.63,6291.40
01/12/2020,3645.87,3678.45,3645.87,3662.45,5403.66
02/12/2020,3653.78,3670.96,3644.84,3669.01,5029.62
03/12/2020,3668.28,3682.73,3657.17,3666.72,5091.76
04/12/2020,3670.94,3699.20,3670.94,3699.12,5086.37
07/12/2020,3694.73,3697.41,3678.88,3691.96,4788.56
08/12/2020,3683.05,3708.45,3678.83,3702.25,4549.67
09/12/2020,3705.98,3712.39,3660.54,3672.82,5209.94
10/12/2020,3659.13,3678.49,3645.18,3668.10,4618.24
11/12/2020,3656.08,3665.91,3633.40,3663.46,4367.15
14/12/2020,3675.27,3697.61,3645.84,3647.49,4594.92
15/12/2020,3666.41,3695.29,3659.62,3694.62,4360.28
16/12/2020,3696.25,3711.27,3688.57,3701.17,4056.95
17/12/2020,3713.65,3725.12,3710.87,3722.48,4184.93
18/12/2020,3722.39,3726.70,3685.84,3709.41,7068.34
21/12/2020,3684.28,3702.90,3636.48,3694.92,4732.16
22/12/2020,3698.08,3698.26,3676.16,3687.26,4023.94
23/12/2020,3693.42,3711.24,3689.28,3690.01,3772.63
24/12/2020,3694.03,3703.82,3689.32,3703.06,1885.09
28/12/2020,3723.03,3740.51,3723.03,3735.36,3527.46
29/12/2020,3750.01,3756.12,3723.31,3727.04,3387.03
30/12/2020,3736.19,3744.63,3730.21,3732.04,3145.20
31/12/2020,3733.27,3760.20,3726.88,3756.07,3172.51
04/01/2021,3764.61,3769.99,3662.71,3700.65,5006.68
05/01/2021,3698.02,3737.83,3695.07,3726.86,4582.62
06/01/2021,3712.20,3783.04,3705.34,3748.14,6049.97
07/01/2021,3764.71,3811.55,3764.71,3803.79,5080.87
08/01/2021,3815.05,3826.69,3783.60,3824.68,4764.18
11/01/2021,3803.14,3817.86,3789.02,3799.61,4450.50
12/01/2021,3801.62,3810.78,3776.51,3801.19,4977.21
13/01/2021,3802.23,3820.96,3791.50,3809.84,4590.42
14/01/2021,3814.98,3823.60,3792.86,3795.54,5180.14
15/01/2021,3788.73,3788.73,3749.62,3768.25,5353.06
19/01/2021,3781.88,3804.53,3780.37,3798.91,4982.94
20/01/2021,3816.22,3859.75,3816.22,3851.85,4551.79
21/01/2021,3857.46,3861.45,3845.05,3853.07,4484.46
22/01/2021,3844.24,3852.31,3830.41,3841.47,5080.43
25/01/2021,3851.68,3859.23,3797.16,3855.36,6955.86
26/01/2021,3862.96,3870.90,3847.78,3849.62,6029.09
27/01/2021,3836.83,3836.83,3732.48,3750.77,9878.04
28/01/2021,3755.75,3830.50,3755.75,3787.38,6937.96
29/01/2021,3778.05,3778.05,3694.12,3714.24,6612.57
01/02/2021,3731.17,3784.32,3725.62,3773.86,5392.87
02/02/2021,3791.84,3843.09,3791.84,3826.31,5495.37
03/02/2021,3840.27,3847.51,3816.68,3830.17,4846.90
04/02/2021,3836.66,3872.42,3836.66,3871.74,4856.67
05/02/2021,3878.30,3894.56,3874.93,3886.83,4838.58
